ticker,name,sector,price,market_cap,current_assets,total_liabilities,ncav,ncav_per_share,ocf,ocf_positive,ncav_ratio,is_netnet,margin_pct,ocf_3y_all_positive,ocf_3y_count_positive,ocf_3y_values,has_dividend,has_buyback,revenue_declining,value_trap_flag
7717.T,"V Technology Co., Ltd.",Industrials,8430.0,79691217840.0,65392000000.0,39620000000.0,25772000000.0,2726.25,5344000000.0,True,3.092,False,-363.8,False,1,"[5344000000.0, -4764000000.0, -3284000000.0]",True,True,False,False
7719.T,Tokyo Koki Co. Ltd.,Industrials,425.0,3045858125.0,3654525000.0,3134770000.0,519755000.0,72.52,556799000.0,True,5.86,False,-779.0,False,2,"[556799000.0, -594287000.0, 219595000.0]",False,True,False,False
7721.T,TOKYO KEIKI INC.,Technology,6330.0,104020801380.0,56190000000.0,35489000000.0,20701000000.0,1259.72,-455000000.0,False,5.025,False,-653.7,False,0,"[-455000000.0, -2835000000.0, -2829000000.0]",True,True,False,False
7722.T,"Kokusai Co., Ltd.",Industrials,766.0,10321211156.0,15864572000.0,9239334000.0,6625238000.0,491.7,1033205000.0,True,1.558,False,-133.7,False,2,"[1033205000.0, 1336324000.0, -471557000.0]",True,True,False,False
7723.T,"Aichi Tokei Denki Co., Ltd.",Technology,2956.0,45349926268.0,38190000000.0,15933000000.0,22257000000.0,1450.76,1856000000.0,True,2.038,False,-205.6,True,3,"[1856000000.0, 1742000000.0, 1876000000.0]",True,False,False,False
7725.T,Inter Action Corporation,Technology,1915.0,19428427595.0,12155541000.0,1891361000.0,10264180000.0,1011.71,3561737000.0,True,1.893,False,-183.9,True,3,"[3561737000.0, 8283000.0, 438769000.0]",True,False,True,False
7726.T,Kuroda Precision Industries Ltd.,Industrials,1575.0,8809189200.0,13054229000.0,14577293000.0,-1523064000.0,-272.31,1226505000.0,True,,False,,True,3,"[1226505000.0, 427824000.0, 1349202000.0]",True,False,True,False
7727.T,OVAL Corporation,Technology,776.0,15799681264.0,12425860000.0,8495812000.0,3930048000.0,193.02,1993932000.0,True,4.02,False,-503.0,True,3,"[1993932000.0, 1987707000.0, 1002379000.0]",True,True,False,False
7729.T,"Tokyo Seimitsu Co., Ltd.",Technology,20075.0,814838127125.0,174607000000.0,57619000000.0,116988000000.0,2882.21,25012000000.0,True,6.965,False,-944.8,True,3,"[25012000000.0, 28824000000.0, 4892000000.0]",True,True,False,False
7730.T,"Mani, Inc.",Healthcare,1712.0,168636454624.0,29978000000.0,4426000000.0,25552000000.0,259.4,7017000000.0,True,6.6,False,-890.0,True,3,"[7017000000.0, 7810000000.0, 8026000000.0]",True,False,False,False
7731.T,Nikon Corporation,Consumer Cyclical,2153.0,709234290739.0,620220000000.0,471291000000.0,148929000000.0,452.1,48258000000.0,True,4.762,False,-614.3,True,3,"[48258000000.0, 30767000000.0, 15000000.0]",True,True,False,False
7733.T,Olympus Corporation,Healthcare,1646.0,1748312423536.0,706308000000.0,725122000000.0,-18814000000.0,-17.71,100585000000.0,True,,False,,True,3,"[100585000000.0, 190463000000.0, 42365000000.0]",True,True,False,False
7734.T,"Riken Keiki Co., Ltd.",Industrials,3625.0,164777217000.0,60548326000.0,15259155000.0,45289171000.0,996.33,6295257000.0,True,3.638,False,-445.8,True,3,"[6295257000.0, 2613358000.0, 4572711000.0]",True,False,False,False
7735.T,"SCREEN Holdings Co., Ltd.",Technology,16745.0,3166275713350.0,480046000000.0,250595000000.0,229451000000.0,1213.46,71234000000.0,True,13.799,False,-1969.9,True,3,"[71234000000.0, 96255000000.0, 73906000000.0]",True,True,False,False
7740.T,"Tamron Co.,Ltd.",Consumer Cyclical,1234.0,198976267066.0,70693000000.0,20135000000.0,50558000000.0,313.55,15096000000.0,True,3.936,False,-490.3,True,3,"[15096000000.0, 17644000000.0, 10027000000.0]",True,True,False,False
7741.T,HOYA Corporation,Healthcare,27245.0,9113847443520.0,960752000000.0,265893000000.0,694859000000.0,2077.22,278446000000.0,True,13.116,False,-1867.4,True,3,"[278446000000.0, 235113000000.0, 222802000000.0]",True,True,False,False
7743.T,"SEED Co.,Ltd.",Healthcare,488.0,14769703568.0,20677162000.0,33375857000.0,-12698695000.0,-419.57,2978537000.0,True,,False,,True,3,"[2978537000.0, 6023058000.0, 3346559000.0]",True,True,False,False
7744.T,"Noritsu Koki Co., Ltd.",Technology,2044.0,216687732884.0,141928000000.0,73209000000.0,68719000000.0,648.22,19948000000.0,True,3.153,False,-373.0,False,2,"[19948000000.0, 31944000000.0, -31588000000.0]",True,True,False,False
7745.T,"A&D HOLON Holdings Company, Limited",Technology,2829.0,77478731109.0,51668000000.0,26211000000.0,25457000000.0,929.52,6578000000.0,True,3.044,False,-356.5,True,3,"[6578000000.0, 7201000000.0, 4096000000.0]",True,True,False,False
7746.T,"Okamoto Glass Co., Ltd.",Technology,796.0,23156915192.0,4191651000.0,6876615000.0,-2684964000.0,-92.29,370119000.0,True,,False,,True,3,"[370119000.0, 337820000.0, 423634000.0]",False,False,True,True
7747.T,"Asahi Intecc Co., Ltd.",Healthcare,3492.0,926512535916.0,103359000000.0,41837000000.0,61522000000.0,231.87,40543000000.0,True,15.06,False,-2159.0,True,3,"[40543000000.0, 34708000000.0, 19138000000.0]",True,True,False,False
7749.T,"Medikit Co.,Ltd.",Healthcare,2796.0,40480731252.0,33243669000.0,7314791000.0,25928878000.0,1790.9,3561573000.0,True,1.561,False,-134.2,True,3,"[3561573000.0, 4834465000.0, 4480319000.0]",True,True,False,False
7751.T,Canon Inc.,Technology,4310.0,3681892610370.0,2617021000000.0,2360916000000.0,256105000000.0,299.79,475903000000.0,True,14.376,False,-2056.5,True,3,"[475903000000.0, 606831000000.0, 451190000000.0]",True,True,False,False
7752.T,"Ricoh Company, Ltd.",Industrials,1477.0,838277702577.0,1324415000000.0,1352718000000.0,-28303000000.0,-49.87,125617000000.0,True,,False,,True,3,"[125617000000.0, 66708000000.0, 82462000000.0]",True,True,False,False
7760.T,IMV Corporation,Technology,2430.0,38727636570.0,16384000000.0,11420000000.0,4964000000.0,311.47,3848000000.0,True,7.802,False,-1070.3,True,3,"[3848000000.0, 2006000000.0, 103800000.0]",True,False,False,False
7762.T,"Citizen Watch Co., Ltd.",Consumer Cyclical,2386.0,582169364276.0,271950000000.0,151407000000.0,120543000000.0,494.04,35765000000.0,True,4.83,False,-624.4,True,3,"[35765000000.0, 34564000000.0, 16576000000.0]",True,True,False,False
7769.T,"Rhythm Co.,Ltd.",Consumer Cyclical,3735.0,29736755280.0,28363000000.0,13786000000.0,14577000000.0,1830.9,2441000000.0,True,2.04,False,-206.0,True,3,"[2441000000.0, 2459000000.0, 1185000000.0]",True,True,False,False
7771.T,"Nihon Seimitsu Co., Ltd.",Consumer Cyclical,314.0,7526660070.0,3208865000.0,4169669000.0,-960804000.0,-40.08,253044000.0,True,,False,,True,3,"[253044000.0, 475568000.0, 217709000.0]",False,False,False,True
7774.T,"Japan Tissue Engineering Co., Ltd.",Healthcare,632.0,25665488400.0,4182077000.0,592709000.0,3589368000.0,88.39,-488020000.0,False,7.15,False,-972.6,False,1,"[-488020000.0, -148365000.0, 274138000.0]",False,False,True,True
7775.T,"Daiken Medical Co., Ltd.",Healthcare,416.0,11951029792.0,7028268000.0,3589312000.0,3438956000.0,119.71,567713000.0,True,3.475,False,-421.3,True,3,"[567713000.0, 1120908000.0, 1555500000.0]",True,True,False,False
7776.T,CellSeed Inc.,Healthcare,210.0,8163490230.0,1521516000.0,387460000.0,1134056000.0,29.17,-988976000.0,False,7.198,False,-979.8,False,0,"[-988976000.0, -866104000.0, -779435000.0]",False,False,True,True
7777.T,"3-D Matrix, Ltd.",Healthcare,320.0,38468003520.0,6418787000.0,4296926000.0,2121861000.0,17.65,-1714099000.0,False,18.129,False,-2619.4,False,0,"[-1714099000.0, -1899876000.0, -4585082000.0]",False,False,False,True
7779.T,CYBERDYNE Inc.,Healthcare,246.0,51938227230.0,16758000000.0,8954000000.0,7804000000.0,36.96,-430000000.0,False,6.655,False,-898.3,False,0,"[-430000000.0, -850000000.0, -143000000.0]",False,False,False,True
7780.T,"Menicon Co., Ltd.",Healthcare,1626.0,120643450464.0,82669000000.0,101131000000.0,-18462000000.0,-248.83,13944000000.0,True,,False,,True,3,"[13944000000.0, 11866000000.0, 12749000000.0]",True,True,False,False
7781.T,"HIRAYAMA HOLDINGS Co.,Ltd.",Industrials,1530.0,11725349310.0,10684518000.0,7828016000.0,2856502000.0,372.73,1003372000.0,True,4.105,False,-515.7,True,3,"[1003372000.0, 561336000.0, 244947000.0]",True,True,False,False
7782.T,"Sincere Co., LTD.",Healthcare,462.0,3014715858.0,4653709000.0,2564629000.0,2089080000.0,320.15,366841000.0,True,1.443,False,-116.5,True,3,"[366841000.0, 435074000.0, 246147000.0]",True,False,False,False
7791.T,"Dreambed Co.,Ltd.",Consumer Cyclical,801.0,3252750462.0,4456970000.0,6759737000.0,-2302767000.0,-567.06,481804000.0,True,,False,,True,3,"[481804000.0, 1080680000.0, 490993000.0]",True,True,False,False
7792.T,"Colan Totte.Co.,Ltd.",Healthcare,1462.0,13299606396.0,4826164000.0,1549188000.0,3276976000.0,360.23,998346000.0,True,4.058,False,-508.8,True,3,"[998346000.0, 883766000.0, 955698000.0]",True,False,False,False
7793.T,IMAGE MAGIC Inc.,Industrials,1354.0,3333384166.0,2255990000.0,1452345000.0,803645000.0,326.44,820380000.0,True,4.148,False,-522.2,True,3,"[820380000.0, 591889000.0, 131426000.0]",True,True,False,False
7794.T,EDP Corporation,Consumer Cyclical,1094.0,16928762766.0,2721889000.0,958897000.0,1762992000.0,113.93,-516715000.0,False,9.602,False,-1340.3,False,1,"[-516715000.0, -630746000.0, 1184225000.0]",False,True,True,False
7795.T,"Kyoritsu Co.,Ltd.",Industrials,190.0,7979610500.0,19329971000.0,24626798000.0,-5296827000.0,-126.12,1196900000.0,True,,False,,True,3,"[1196900000.0, 4584594000.0, 1021028000.0]",True,True,False,False
7800.T,"Amifa Co.,Ltd.",Consumer Cyclical,872.0,2806585192.0,3458284000.0,1529627000.0,1928657000.0,599.23,527735000.0,True,1.455,False,-118.3,False,2,"[527735000.0, 441886000.0, -1033785000.0]",True,False,False,False
7803.T,Bushiroad Inc.,Communication Services,262.0,35583835492.0,39250764000.0,24575175000.0,14675589000.0,108.05,5818268000.0,True,2.425,False,-263.7,False,2,"[5818268000.0, -362678000.0, 1981493000.0]",True,True,False,False
7804.T,"B&P Co.,Ltd.",Communication Services,2119.0,4937886629.0,4235261000.0,885365000.0,3349896000.0,1437.54,743009000.0,True,1.474,False,-121.1,True,3,"[743009000.0, 442083000.0, 405691000.0]",True,True,False,False
7805.T,Printnet Inc.,Industrials,732.0,3539400072.0,3325265000.0,3317861000.0,7404000.0,1.53,1348048000.0,True,478.039,False,-71605.8,True,3,"[1348048000.0, 639136000.0, 908993000.0]",True,False,True,False
7806.T,"MTG Co., Ltd.",Consumer Defensive,7650.0,300908787300.0,44804000000.0,24202000000.0,20602000000.0,523.76,7833000000.0,True,14.606,False,-2090.9,True,3,"[7833000000.0, 983000000.0, 2686000000.0]",True,True,False,False
7807.T,"Kowa Co.,Ltd.",Consumer Cyclical,812.0,3374262752.0,4074630000.0,1551455000.0,2523175000.0,607.19,683436000.0,True,1.337,False,-100.6,True,3,"[683436000.0, 960494000.0, 742057000.0]",True,False,True,False
7808.T,"C.S. Lumber Co., Inc",Basic Materials,2500.0,4624427500.0,9569614000.0,15649287000.0,-6079673000.0,-3286.72,2155778000.0,True,,False,,True,3,"[2155778000.0, 2005253000.0, 2093122000.0]",True,False,True,False
7809.T,"Kotobukiya Co., Ltd.",Consumer Cyclical,1362.0,11005612398.0,8129232000.0,4819001000.0,3310231000.0,409.66,1059469000.0,True,3.325,False,-398.7,True,3,"[1059469000.0, 3153038000.0, 1160805000.0]",True,True,False,False
7810.T,"Crossfor Co.,Ltd.",Consumer Cyclical,156.0,2659319364.0,3603377000.0,3427526000.0,175851000.0,10.32,483116000.0,True,15.123,False,-2168.4,False,1,"[483116000.0, -406378000.0, -248327000.0]",True,False,False,False
7811.T,"Nakamoto Packs Co.,Ltd.",Industrials,1892.0,16741712020.0,25240547000.0,18429607000.0,6810940000.0,769.71,2552950000.0,True,2.458,False,-268.7,True,3,"[2552950000.0, 2353980000.0, 3458188000.0]",True,True,False,False
7812.T,CRESTEC Inc.,Industrials,2104.0,6235820472.0,11305286000.0,10540414000.0,764872000.0,258.07,2485838000.0,True,8.153,False,-1122.9,True,3,"[2485838000.0, 1720531000.0, 1786625000.0]",True,False,False,False
7813.T,"Platz Co., Ltd.",Healthcare,945.0,3195485370.0,4340445000.0,3079920000.0,1260525000.0,372.77,392375000.0,True,2.535,False,-280.3,False,2,"[392375000.0, 417260000.0, -103427000.0]",True,False,False,False
7814.T,"JAPAN Creative Platform Group Co., Ltd.",Industrials,590.0,28002659650.0,35643000000.0,63776000000.0,-28133000000.0,-592.75,3890000000.0,True,,False,,True,3,"[3890000000.0, 6734000000.0, 1799000000.0]",True,True,False,False
7815.T,"Tokyo Board Industries Co., Ltd.",Basic Materials,237.0,614275323.0,4765693000.0,10123559000.0,-5357866000.0,-2067.17,725450000.0,True,,False,,False,2,"[725450000.0, -350022000.0, 1076605000.0]",False,False,True,True
7818.T,"TRANSACTION CO.,Ltd.",Consumer Defensive,1327.0,75032810476.0,15731915000.0,4134817000.0,11597098000.0,205.1,4247416000.0,True,6.47,False,-870.5,True,3,"[4247416000.0, 3022077000.0, 3767642000.0]",True,True,False,False
7819.T,SHOBIDO Corporation,Consumer Defensive,855.0,10804954770.0,12158913000.0,8510634000.0,3648279000.0,288.69,918003000.0,True,2.962,False,-344.2,True,3,"[918003000.0, 832052000.0, 32161000.0]",True,False,False,False
7820.T,"Nihon Flush Co., Ltd.",Industrials,712.0,16202811696.0,25638713000.0,11272650000.0,14366063000.0,631.29,2542867000.0,True,1.128,False,-69.2,True,3,"[2542867000.0, 1704024000.0, 2413571000.0]",True,False,True,False
7821.T,"Maeda Kosen Co., Ltd.",Basic Materials,1770.0,118034285490.0,54862000000.0,18515000000.0,36347000000.0,545.05,13408000000.0,True,3.247,False,-387.1,True,3,"[13408000000.0, 12024000000.0, 8131000000.0]",True,True,False,False
7822.T,"Eidai Co.,Ltd.",Consumer Cyclical,241.0,10651087062.0,46443000000.0,46923000000.0,-480000000.0,-10.86,-2305000000.0,False,,False,,False,2,"[-2305000000.0, 9948000000.0, 263000000.0]",True,False,False,False
7823.T,Artnature Inc.,Consumer Defensive,859.0,27987645940.0,29413000000.0,24065000000.0,5348000000.0,164.14,5201000000.0,True,5.233,False,-685.0,True,3,"[5201000000.0, 2580000000.0, 2137000000.0]",True,False,False,False
7826.T,"Furuya Metal Co., Ltd.",Technology,9090.0,223607682450.0,99708000000.0,59285000000.0,40423000000.0,1643.26,921000000.0,True,5.532,False,-729.8,False,2,"[921000000.0, 3213000000.0, -461000000.0]",True,False,False,False
7827.T,Orvis Corporation,Industrials,1648.0,2936190512.0,6916629000.0,6874059000.0,42570000.0,23.89,678059000.0,True,68.973,False,-10246.0,True,3,"[678059000.0, 519929000.0, 977893000.0]",True,True,False,False
7831.T,Wellco Holdings Corporation,Industrials,66.0,1024468500.0,3294000000.0,6508000000.0,-3214000000.0,-207.06,-669000000.0,False,,False,,False,1,"[-669000000.0, -481000000.0, 245000000.0]",True,True,True,False
7832.T,BANDAI NAMCO Holdings Inc.,Consumer Cyclical,3591.0,2303145173133.0,780901000000.0,329073000000.0,451828000000.0,704.48,164719000000.0,True,5.097,False,-664.6,True,3,"[164719000000.0, 187337000000.0, 88906000000.0]",True,True,False,False
7833.T,IFIS Japan Ltd.,Industrials,629.0,6060223155.0,5905439000.0,1219523000.0,4685916000.0,486.36,508294000.0,True,1.293,False,-94.0,True,3,"[508294000.0, 582277000.0, 606403000.0]",True,False,False,False
7836.T,"AVIX,Inc.",Technology,79.0,2775235714.0,2566492000.0,1445793000.0,1120699000.0,31.9,219792000.0,True,2.476,False,-271.5,False,2,"[219792000.0, 603084000.0, -513864000.0]",False,False,False,True
7837.T,"R. C. Core Co., Ltd.",Real Estate,297.0,1229322204.0,4333459000.0,4039018000.0,294441000.0,71.14,-265196000.0,False,4.175,False,-526.3,False,0,"[-265196000.0, -870157000.0, -269412000.0]",False,False,True,True
7839.T,"Shoei Co., Ltd.",Consumer Cyclical,1797.0,92012463078.0,29609874000.0,5612305000.0,23997569000.0,468.67,9757207000.0,True,3.834,False,-475.1,True,3,"[9757207000.0, 9719481000.0, 6354767000.0]",True,False,True,False
7840.T,"France Bed Holdings Co.,Ltd.",Consumer Cyclical,1227.0,40948111488.0,38483000000.0,30282000000.0,8201000000.0,245.74,7448000000.0,True,4.993,False,-649.0,True,3,"[7448000000.0, 7829000000.0, 8928000000.0]",True,False,False,False
7841.T,"Endo Manufacturing Co., Ltd.",Consumer Cyclical,1080.0,9490415760.0,16869856000.0,4678639000.0,12191217000.0,1387.35,1457533000.0,True,0.778,False,-16.8,True,3,"[1457533000.0, 1756967000.0, 2396557000.0]",True,False,False,False
7844.T,Marvelous Inc.,Communication Services,438.0,26531043642.0,22636000000.0,6716000000.0,15920000000.0,262.82,-101000000.0,False,1.667,False,-150.0,False,2,"[-101000000.0, 2892000000.0, 976000000.0]",True,False,False,False
7846.T,Pilot Corporation,Industrials,4936.0,173155625336.0,110245000000.0,33830000000.0,76415000000.0,2178.3,16999000000.0,True,2.266,False,-239.9,True,3,"[16999000000.0, 22727000000.0, 10175000000.0]",True,True,False,False
7847.T,Graphite Design Inc.,Consumer Cyclical,602.0,3904225850.0,4537177000.0,1996548000.0,2540629000.0,391.74,-191035000.0,False,1.537,False,-130.5,False,2,"[-191035000.0, 659486000.0, 244461000.0]",True,True,False,False
7849.T,Starts Publishing Corporation,Communication Services,3250.0,12358320000.0,10383367000.0,2129146000.0,8254221000.0,2170.7,798750000.0,True,1.497,False,-124.6,True,3,"[798750000.0, 1686114000.0, 1698915000.0]",True,True,True,False
7850.T,"Sougou Shouken Co.,Ltd.",Industrials,859.0,2576474292.0,3484448000.0,4809148000.0,-1324700000.0,-441.66,610126000.0,True,,False,,True,3,"[610126000.0, 863665000.0, 642064000.0]",True,False,False,False
7851.T,Kawase Computer Supplies Co Ltd,Industrials,179.0,839651231.0,1635638000.0,1031823000.0,603815000.0,128.72,120895000.0,True,1.391,False,-108.6,False,2,"[120895000.0, 166221000.0, -22902000.0]",True,True,False,False
7856.T,Hagihara Industries Inc.,Consumer Cyclical,1729.0,24360271754.0,21136603000.0,11769314000.0,9367289000.0,664.85,4486855000.0,True,2.601,False,-290.1,True,3,"[4486855000.0, 4415999000.0, 4579834000.0]",True,False,False,False
7857.T,"Seki Co., Ltd.",Communication Services,1277.0,5319270711.0,7000221000.0,2935609000.0,4064612000.0,975.79,515559000.0,True,1.309,False,-96.3,True,3,"[515559000.0, 800019000.0, 464012000.0]",True,False,False,False
7859.T,Almedio Inc.,Technology,249.0,4988859171.0,7514795000.0,1483212000.0,6031583000.0,301.04,866454000.0,True,0.827,False,-24.1,True,3,"[866454000.0, 2249768000.0, 447850000.0]",True,True,False,False
7860.T,Avex Inc.,Communication Services,1185.0,50372539320.0,77774000000.0,54849000000.0,22925000000.0,539.3,-4675000000.0,False,2.197,False,-229.6,False,2,"[-4675000000.0, 3691000000.0, 9192000000.0]",True,True,False,False
7863.T,"Hiraga Co.,Ltd.",Industrials,969.0,2785845930.0,3981806000.0,3057481000.0,924325000.0,321.51,548502000.0,True,3.014,False,-352.1,True,3,"[548502000.0, 600113000.0, 470334000.0]",True,False,False,False
7864.T,"Fuji Seal International, Inc.",Consumer Cyclical,2843.0,151656608195.0,133075000000.0,64553000000.0,68522000000.0,1284.53,21339000000.0,True,2.213,False,-232.0,True,3,"[21339000000.0, 19930000000.0, 8269000000.0]",True,True,False,False
7865.T,"People Co., Ltd.",Consumer Cyclical,343.0,1312368764.0,1696859000.0,129953000.0,1566906000.0,409.53,-156072000.0,False,0.838,False,-25.6,False,1,"[-156072000.0, -93195000.0, 773830000.0]",False,True,True,False
7867.T,"TOMY Company, Ltd.",Consumer Cyclical,2925.5,252473894380.0,114402000000.0,59373000000.0,55029000000.0,637.64,16999000000.0,True,4.588,False,-588.2,True,3,"[16999000000.0, 29175000000.0, 16223000000.0]",True,True,False,False
7868.T,"KOSAIDO Holdings Co., Ltd.",Industrials,495.0,73195526250.0,38021000000.0,29319000000.0,8702000000.0,58.85,-8453000000.0,False,8.411,False,-1161.7,False,2,"[-8453000000.0, 10000000000.0, 6293000000.0]",True,True,False,False
7871.T,"Fukuvi Chemical Industry Co.,Ltd.",Industrials,900.0,17812387800.0,33989000000.0,14364000000.0,19625000000.0,991.59,1353000000.0,True,0.908,False,-36.1,True,3,"[1353000000.0, 4435000000.0, 795000000.0]",True,True,False,False
7872.T,"Estelle Holdings Co.,Ltd.",Consumer Cyclical,598.0,6265586860.0,23921000000.0,17637000000.0,6284000000.0,599.76,118000000.0,True,0.997,False,-49.6,False,2,"[118000000.0, 984000000.0, -1150000000.0]",True,False,False,False
7874.T,"LEC, Inc.",Consumer Defensive,949.0,31075335252.0,55449000000.0,53377000000.0,2072000000.0,63.28,4213000000.0,True,14.998,False,-2149.7,True,3,"[4213000000.0, 5941000000.0, 3370000000.0]",True,True,False,False
7875.T,"Takeda iP Holdings Co.,Ltd.",Communication Services,887.0,14833618546.0,15617000000.0,13146000000.0,2471000000.0,147.76,2816000000.0,True,6.003,False,-800.5,True,3,"[2816000000.0, 1249000000.0, 2235000000.0]",True,False,False,False
7877.T,"Eidai Kako Co.,Ltd.",Basic Materials,2000.0,2460128000.0,5813964000.0,2647536000.0,3166428000.0,2574.2,888539000.0,True,0.777,False,-16.5,False,2,"[888539000.0, 402769000.0, -69688000.0]",True,True,False,False
7878.T,"Kohsai Co.,Ltd.",Consumer Cyclical,1259.0,1883972636.0,2680649000.0,1870624000.0,810025000.0,541.31,-130926000.0,False,2.326,False,-248.9,False,2,"[-130926000.0, 140695000.0, 124014000.0]",True,False,False,False
7879.T,Noda Corporation,Industrials,639.0,9357972246.0,43667437000.0,33256725000.0,10410712000.0,710.89,1645003000.0,True,0.899,False,-34.8,True,3,"[1645003000.0, 3647528000.0, 3713260000.0]",True,False,True,False
7883.T,"Sun Messe Co., Ltd.",Industrials,381.0,5917961748.0,7488970000.0,7773175000.0,-284205000.0,-18.3,1008261000.0,True,,False,,True,3,"[1008261000.0, 1044958000.0, 1166419000.0]",True,False,True,False
7885.T,"Takano Co.,Ltd.",Consumer Cyclical,1058.0,16104431640.0,24405180000.0,6563287000.0,17841893000.0,1172.14,836127000.0,True,0.903,False,-35.4,True,3,"[836127000.0, 1685443000.0, 733056000.0]",True,False,False,False
7886.T,"Yamato Mobility & Mfg. Co.,Ltd.",Basic Materials,735.0,1182877395.0,5863684000.0,6123058000.0,-259374000.0,-161.17,317067000.0,True,,False,,True,3,"[317067000.0, 506801000.0, 99492000.0]",False,True,False,False
7887.T,"Nankai Plywood Co.,Ltd.",Consumer Cyclical,1556.0,7540305980.0,17842100000.0,8019644000.0,9822456000.0,2026.94,2461083000.0,True,0.768,False,-15.1,False,2,"[2461083000.0, 3414877000.0, -1587377000.0]",True,True,False,False
7888.T,Sanko Gosei Ltd.,Technology,798.0,24326042874.0,40097000000.0,43276000000.0,-3179000000.0,-104.29,8566000000.0,True,,False,,True,3,"[8566000000.0, 5697000000.0, 6790000000.0]",True,False,False,False
7893.T,PRONEXUS Inc.,Industrials,1066.0,26281674614.0,14124240000.0,13142952000.0,981288000.0,39.8,3526426000.0,True,26.783,False,-3917.4,True,3,"[3526426000.0, 4286172000.0, 5325034000.0]",True,True,False,False
7896.T,"Seven Industries Co., Ltd.",Industrials,489.0,2182619715.0,6168000000.0,4853000000.0,1315000000.0,294.62,-264000000.0,False,1.66,False,-149.0,False,2,"[-264000000.0, 328000000.0, 879000000.0]",True,False,False,False
7897.T,"Hokushin Co., Ltd.",Basic Materials,99.0,2806857702.0,7603727000.0,7906813000.0,-303086000.0,-10.69,268672000.0,True,,False,,True,3,"[268672000.0, 259548000.0, 463697000.0]",True,False,True,False
7898.T,"Wood One Co.,Ltd.",Consumer Cyclical,853.0,7940108703.0,29453000000.0,56495000000.0,-27042000000.0,-2905.1,3982000000.0,True,,False,,True,3,"[3982000000.0, 4028000000.0, 109000000.0]",True,False,True,False
7901.T,Matsumoto Inc.,Basic Materials,788.0,892062492.0,605736000.0,1260420000.0,-654684000.0,-578.31,-136417000.0,False,,False,,False,0,"[-136417000.0, -68851000.0, -73985000.0]",False,False,True,True
7902.T,"Sonocom Co.,Ltd.",Technology,1072.0,3900309056.0,5067927000.0,614996000.0,4452931000.0,1223.89,-79403000.0,False,0.876,False,-31.4,False,1,"[-79403000.0, 456708000.0, -111393000.0]",True,True,False,False
7906.T,"YONEX Co., Ltd.",Consumer Cyclical,2214.0,189411138342.0,85693000000.0,47880000000.0,37813000000.0,441.99,9485000000.0,True,5.009,False,-651.4,True,3,"[9485000000.0, 12978000000.0, 12489000000.0]",True,False,False,False
7908.T,"Kimoto Co., Ltd.",Technology,230.0,10043158380.0,15323000000.0,4264000000.0,11059000000.0,253.26,579000000.0,True,0.908,False,-36.2,True,3,"[579000000.0, 1838000000.0, 514000000.0]",True,True,False,False
7911.T,TOPPAN Holdings Inc.,Industrials,4515.0,1271541335820.0,1406905000000.0,1096481000000.0,310424000000.0,1102.26,64796000000.0,True,4.096,False,-514.4,True,3,"[64796000000.0, 157127000000.0, 106080000000.0]",True,True,False,False
7912.T,"Dai Nippon Printing Co., Ltd.",Industrials,2736.0,1176452804160.0,824692000000.0,709062000000.0,115630000000.0,268.91,132729000000.0,True,10.174,False,-1426.1,True,3,"[132729000000.0, 72553000000.0, 37993000000.0]",True,True,False,False
7914.T,"Kyodo Printing Co., Ltd.",Industrials,1535.0,42437042870.0,47113000000.0,58541000000.0,-11428000000.0,-413.36,6589000000.0,True,,False,,True,3,"[6589000000.0, 6744000000.0, 3107000000.0]",True,True,False,False
7915.T,"Nissha Co., Ltd.",Technology,1408.0,66758137600.0,116221000000.0,132249000000.0,-16028000000.0,-338.05,9205000000.0,True,,False,,True,3,"[9205000000.0, 12312000000.0, 1486000000.0]",True,True,False,False
7916.T,"Mitsumura Printing Co., Ltd.",Industrials,1769.0,5418917554.0,10377351000.0,9944576000.0,432775000.0,141.28,898909000.0,True,12.521,False,-1778.2,True,3,"[898909000.0, 468943000.0, 1225762000.0]",True,False,True,False
7917.T,ZACROS Corporation,Consumer Cyclical,1337.0,95662788536.0,80518000000.0,52453000000.0,28065000000.0,392.24,11781000000.0,True,3.409,False,-411.3,True,3,"[11781000000.0, 6588000000.0, 10083000000.0]",True,True,False,False
7918.T,"VIA Holdings,Inc.",Consumer Cyclical,104.0,4745071032.0,1936000000.0,5208000000.0,-3272000000.0,-71.71,122000000.0,True,,False,,True,3,"[122000000.0, 572000000.0, 856000000.0]",False,False,False,True
7919.T,"Nozaki Insatsu Shigyo Co., Ltd.",Industrials,192.0,3099714048.0,4852639000.0,6043735000.0,-1191096000.0,-73.78,653569000.0,True,,False,,True,3,"[653569000.0, 1104566000.0, 910606000.0]",True,True,False,False
7921.T,Takara & Company Ltd.,Industrials,3125.0,40336534375.0,26111519000.0,9331158000.0,16780361000.0,1300.03,4366622000.0,True,2.404,False,-260.6,True,3,"[4366622000.0, 3355495000.0, 4723396000.0]",True,True,False,False
7922.T,"Sanko Sangyo Co.,Ltd.",Industrials,716.0,5542555284.0,6603462000.0,3070529000.0,3532933000.0,456.39,-145528000.0,False,1.569,False,-135.3,False,2,"[-145528000.0, 727792000.0, 618765000.0]",True,False,True,False
